	MGI_ID	ENTREZ_ID
1196	MGI:1922892	75642
1198	MGI:1926287	56096
1199	MGI:3643517	329217
1200	MGI:3041226	57373
1201	MGI:1935205	93708
1202	MGI:1935201	93706
1203	MGI:1935203	93707
1205	MGI:1929063	56447
1206	MGI:3619376	723900
1207	MGI:1354738	30843
1208	MGI:2685267	242235
1209	MGI:2448607	236690
1211	MGI:3629905	751523
1212	MGI:5446626	101202683
1213	MGI:3718576	100124493
1214	MGI:1925435	78185
1215	MGI:2442953	319903
1216	MGI:2676846	387177
1217	MGI:2676847	387178
1218	MGI:3619440	723886
1219	MGI:3718552	100124477
1220	MGI:5589890	105500046
1221	MGI:3584510	545030
1222	MGI:1924437	109215
1223	MGI:4441431	100499514
1224	MGI:5590788	102633923
1225	MGI:3619363	723848
1226	MGI:5434104	545261
1227	MGI:3649757	100040617
1228	MGI:3718563	100124457
1231	MGI:2676830	387163
1232	MGI:2676828	387161
1233	MGI:5531026	102465187
1235	MGI:4358947	100316737
1237	MGI:2384811	210973
1238	MGI:5589997	102632876
1239	MGI:2152695	94216
1240	MGI:2672118	373864
1241	MGI:104687	12829
1242	MGI:88457	12831
1243	MGI:109574	21684
1244	MGI:109575	21683
1245	MGI:2385809	266614
1246	MGI:1333799	108138
1247	MGI:99137	22594
1248	MGI:1891343	241113
1249	MGI:104987	17121
1250	MGI:104991	17122
1251	MGI:99845	14569
1252	MGI:95495	14126
1253	MGI:102496	17721
1254	MGI:96190	15417
1255	MGI:87885	11435
1256	MGI:87894	11448
1257	MGI:106227	12340
1258	MGI:1891700	59287
1259	MGI:2150393	170483
1260	MGI:2664670	244646
1261	MGI:2387588	212989
1262	MGI:2153465	140475
1263	MGI:104579	16161
1264	MGI:1096365	19188
1265	MGI:1096367	19186
1266	MGI:96560	16195
1267	MGI:1932410	83430
1268	MGI:102700	16404
1269	MGI:1333114	14755
1270	MGI:1352630	20928
1271	MGI:1201778	11972
1272	MGI:1915240	55951
1273	MGI:1917706	70456
1274	MGI:99851	12400
1275	MGI:1913433	66183
1276	MGI:108074	20773
1277	MGI:2445361	282663
1278	MGI:95301	13669
1279	MGI:1933181	55944
1280	MGI:2386251	223691
1281	MGI:106478	27979
1282	MGI:1915385	68135
1283	MGI:1860763	54709
1284	MGI:99257	16341
1285	MGI:1858258	53356
1286	MGI:1921080	73830
1287	MGI:1934835	93765
1288	MGI:3689889	100040608
1289	MGI:1929743	65256
1290	MGI:1354702	50789
1291	MGI:2140839	100604
1292	MGI:1916415	69165
1293	MGI:104641	19288
1294	MGI:1342057	14421
1295	MGI:1329012	20520
1296	MGI:103202	11564
1297	MGI:96011	15112
1298	MGI:1916884	69634
1299	MGI:2684962	215456
1300	MGI:1196345	52123
1301	MGI:1932075	55979
1302	MGI:1915512	68262
1303	MGI:1914762	67512
1304	MGI:1914466	67216
1305	MGI:3606214	270084
1306	MGI:2138993	99010
1307	MGI:1315211	14792
1308	MGI:894320	11758
1309	MGI:2387184	218121
1310	MGI:2448506	224020
1311	MGI:103263	17207
1312	MGI:109132	20616
1313	MGI:1922019	74769
1314	MGI:1203729	18704
1315	MGI:1353576	30955
1316	MGI:1206581	18706
1317	MGI:109277	18710
1318	MGI:2144613	104709
1319	MGI:1298224	18717
1320	MGI:107929	18720
1321	MGI:107930	18719
1322	MGI:2448520	227733
1323	MGI:2443883	212647
1324	MGI:103562	15483
1325	MGI:2662912	353344
1326	MGI:97930	19771
1327	MGI:2444835	225791
1328	MGI:2153070	118449
1329	MGI:102548	22084
1330	MGI:1921997	74747
1331	MGI:97303	18004
1332	MGI:99180	22695
1333	MGI:108085	15446
1334	MGI:2145420	105349
1335	MGI:105077	15485
1336	MGI:88437	12799
1337	MGI:2180852	246728
1338	MGI:1344390	23962
1339	MGI:2180860	246730
1340	MGI:2180850	246727
1341	MGI:87916	11486
1342	MGI:2663253	233549
1343	MGI:1915643	68393
1344	MGI:1333825	13350
1345	MGI:2446186	226856
1346	MGI:1915050	67800
1347	MGI:3647519	231903
1348	MGI:2141032	231642
1349	MGI:1916363	69113
1350	MGI:1914917	67667
1351	MGI:2685072	209513
1352	MGI:88593	13081
1353	MGI:1338800	23827
1354	MGI:99558	18577
1355	MGI:2443999	218461
1356	MGI:1860764	54611
1357	MGI:1277116	18584
1358	MGI:1352752	29863
1359	MGI:99555	238871
1360	MGI:99557	18578
1361	MGI:1277179	18585
1362	MGI:2651499	242202
1363	MGI:1345143	23984
1364	MGI:1915720	242291
1365	MGI:1328362	12144
1366	MGI:2448561	240255
1367	MGI:97741	18971
1368	MGI:109635	22427
1369	MGI:2442555	208718
1370	MGI:1924221	76971
1371	MGI:1353451	11670
1372	MGI:1353450	11668
1373	MGI:107928	19378
1374	MGI:99596	110293
1375	MGI:96009	15107
1376	MGI:1349444	107766
1377	MGI:1330808	15490
1378	MGI:2179733	246221
1379	MGI:88137	12040
1380	MGI:2150380	94224
1381	MGI:98400	78925
1382	MGI:1891061	64059
1383	MGI:1914291	67041
1384	MGI:1338068	18607
1385	MGI:1920422	73172
1386	MGI:1330859	14348
1387	MGI:2156057	140917
1388	MGI:3045266	330554
1389	MGI:891964	24127
1390	MGI:1859328	54451
1391	MGI:2443732	327762
1392	MGI:1917127	103850
1393	MGI:99782	23959
1394	MGI:1918131	70881
1395	MGI:1927186	107569
1396	MGI:87990	11656
1397	MGI:97548	18642
1398	MGI:97547	18641
1399	MGI:2140356	100198
1400	MGI:1338783	19286
1401	MGI:1298378	13360
1402	MGI:1926034	78784
1403	MGI:1097693	18294
1404	MGI:109280	17766
1405	MGI:2443366	214254
1406	MGI:102663	16508
1407	MGI:98483	21354
1408	MGI:1890594	192663
1409	MGI:1921354	74104
1410	MGI:1914167	66917
1411	MGI:2144215	103775
1412	MGI:1913424	66174
1413	MGI:1921417	74167
1414	MGI:1098234	11544
1415	MGI:2140364	100206
1416	MGI:1919391	72141
1417	MGI:4413733	102467638
1418	MGI:88016	109674
1419	MGI:88015	229665
1420	MGI:1096344	11717
1421	MGI:1927073	63959
1422	MGI:2145955	105787
1423	MGI:1336173	108079
1424	MGI:95808	14799
1425	MGI:1891247	83762
1426	MGI:1915671	68421
1427	MGI:1346017	270166
1428	MGI:1298390	20947
1429	MGI:1335098	319583
1430	MGI:1353582	30959
1431	MGI:1921406	74156
1432	MGI:95871	14923
1433	MGI:1860508	56199
1434	MGI:2151054	94219
1435	MGI:1930958	83813
1436	MGI:1921818	74568
1437	MGI:894279	17347
1438	MGI:1346882	26411
1439	MGI:1920336	73086
1440	MGI:894316	17346
1441	MGI:1355329	50932
1442	MGI:1203520	13144
1443	MGI:1349394	26921
1444	MGI:88115	11946
1445	MGI:1309517	16432
1446	MGI:1927594	64294
1447	MGI:1298220	17951
1448	MGI:107501	16514
1449	MGI:1194498	14841
1450	MGI:2443258	65964
1451	MGI:1919210	71960
1452	MGI:97594	18749
1453	MGI:1915917	68667
1454	MGI:1916885	69635
1455	MGI:1927086	63958
1456	MGI:1916193	68943
1457	MGI:2445031	235344
1458	MGI:106908	20815
1459	MGI:1330300	226419
1460	MGI:1921164	73914
1461	MGI:97584	18712
1462	MGI:1098226	381293
1463	MGI:99613	22637
1464	MGI:103251	104112
1465	MGI:101816	17685
1466	MGI:2147595	107239
1467	MGI:1344353	23924
1468	MGI:95414	13872
1469	MGI:1913540	66290
1470	MGI:1913487	66237
1471	MGI:1858965	54343
1473	MGI:1921392	74142
1474	MGI:1913446	66196
1475	MGI:105384	15481
1476	MGI:104560	18195
1477	MGI:1935147	93760
1478	MGI:1351651	27377
1479	MGI:1353496	11740
1480	MGI:1353495	11739
1481	MGI:88108	11931
1482	MGI:107497	17178
1483	MGI:1919150	71900
1484	MGI:1328355	22393
1485	MGI:1891236	84704
1486	MGI:1889005	108017
1487	MGI:1914399	67149
1488	MGI:1928760	56505
1489	MGI:1929183	64930
1490	MGI:1196437	20585
1491	MGI:1859183	54380
1492	MGI:1923485	328092
1493	MGI:1921494	74244
1494	MGI:1914045	66795
1495	MGI:1915091	67841
1496	MGI:101769	17210
1497	MGI:108295	19303
1498	MGI:1916835	69585
1499	MGI:104591	17965
1500	MGI:1344367	23893
1501	MGI:88469	12845
1502	MGI:1097159	18007
1503	MGI:107822	13595
1504	MGI:1891697	59289
1505	MGI:107182	12774
1506	MGI:104616	12771
1507	MGI:1333797	12458
1508	MGI:106185	12772
1509	MGI:1341902	12769
1510	MGI:1096320	12777
1511	MGI:1201402	12776
1512	MGI:107824	12773
1513	MGI:2441843	237716
1514	MGI:104618	12768
1515	MGI:103011	12775
1516	MGI:1934582	80901
1517	MGI:1333815	13051
1518	MGI:108202	18521
1519	MGI:1890470	59093
1520	MGI:98886	22185
1521	MGI:97486	18504
1522	MGI:1924933	77683
1523	MGI:1337994	12042
1524	MGI:2685628	332579
1525	MGI:98262	20304
1526	MGI:98259	20296
1527	MGI:108224	20293
1528	MGI:99512	20306
1529	MGI:1329031	20297
1530	MGI:1927667	56519
1531	MGI:1349183	18829
1532	MGI:1346316	24047
1533	MGI:1353606	30954
1534	MGI:88322	12483
1535	MGI:101835	22030
1536	MGI:1351664	27388
1537	MGI:103227	12763
1538	MGI:1345622	24060
1539	MGI:1097153	20312
1540	MGI:1306805	21785
1541	MGI:1888499	55985
1542	MGI:1914778	67528
1543	MGI:94859	13142
1544	MGI:1925528	70503
1545	MGI:1861380	56632
1546	MGI:1316649	20698
1547	MGI:95755	20525
1548	MGI:95757	20527
1549	MGI:1095438	20526
1550	MGI:2444813	217830
1551	MGI:1919005	71755
1552	MGI:97793	19216
1553	MGI:1890467	65114
1554	MGI:1261814	18483
1555	MGI:2153568	170574
1556	MGI:1350926	27049
1557	MGI:1261819	13436
1558	MGI:3649996	668932
1559	MGI:1913658	66408
1560	MGI:1313275	18207
1561	MGI:1920024	72774
1562	MGI:1859211	54139
1563	MGI:2684944	225908
1564	MGI:1935151	93691
1565	MGI:1920524	73274
1566	MGI:1859778	53417
1567	MGI:96210	15438
1568	MGI:96179	15404
1569	MGI:98214	20181
1570	MGI:1347479	14238
1571	MGI:99542	22278
1572	MGI:1096340	13557
1573	MGI:98494	21385
1574	MGI:2665174	232816
1575	MGI:107187	12053
1576	MGI:104786	22751
1577	MGI:1338038	11569
1578	MGI:101884	19015
1579	MGI:1098219	15354
1580	MGI:98447	20935
1581	MGI:2384588	234258
1582	MGI:105044	22130
1583	MGI:2683584	219022
1584	MGI:1333812	17192
1585	MGI:104813	16468
1586	MGI:108056	18027
1587	MGI:1921272	74022
1588	MGI:104663	16846
1589	MGI:1931523	80838
1590	MGI:1918492	71242
1591	MGI:103076	22337
1592	MGI:1344414	24068
1593	MGI:1196287	13368
1594	MGI:1346320	24075
1595	MGI:2385191	229906
1596	MGI:2442144	226182
1597	MGI:98307	20465
1598	MGI:2679270	268417
1599	MGI:105086	18985
1600	MGI:1929059	56353
1601	MGI:1921382	74132
1602	MGI:1927246	54367
1603	MGI:108045	14531
1604	MGI:98660	21674
1605	MGI:1346330	23825
1606	MGI:1920185	72935
1607	MGI:1931527	50709
1608	MGI:1931526	50708
1609	MGI:107502	14957
1610	MGI:1333874	21945
1611	MGI:107410	22642
1612	MGI:1333850	17193
1613	MGI:2154049	140557
1614	MGI:1861461	56702
1615	MGI:1346307	12355
1616	MGI:1921370	74120
1617	MGI:3606242	329416
1618	MGI:2152346	228980
1619	MGI:1859333	54446
1620	MGI:109241	21678
1621	MGI:1917592	96979
1622	MGI:2180854	170767
1623	MGI:106368	52897
1624	MGI:96177	15402
1625	MGI:96198	15426
1626	MGI:1344381	23950
1627	MGI:2148204	107751
1628	MGI:96185	15412
1629	MGI:2443805	242509
1630	MGI:109392	13983
1631	MGI:95843	14843
1632	MGI:106589	16656
1633	MGI:1917042	69792
1634	MGI:1914427	67177
1635	MGI:99961	22282
1636	MGI:99182	22697
1637	MGI:1341819	17349
1638	MGI:1933527	83701
1639	MGI:96188	15415
1640	MGI:101896	18991
1641	MGI:99423	18612
1642	MGI:1888697	108143
1643	MGI:109530	13560
1644	MGI:1298366	11908
1645	MGI:1916789	69539
1646	MGI:1888984	57765
1647	MGI:109232	18143
1648	MGI:2684058	227606
1649	MGI:1916026	68776
1650	MGI:1913714	66464
1651	MGI:1333811	17190
1652	MGI:2672878	277353
1653	MGI:1203728	13528
1654	MGI:2678023	239099
1655	MGI:105982	19724
1656	MGI:1914505	67255
1657	MGI:1913846	66596
1658	MGI:1339939	19891
1659	MGI:109129	21343
1660	MGI:1913500	99730
1661	MGI:99698	12753
1662	MGI:98364	20674
1663	MGI:96770	16842
1664	MGI:1338039	107586
1665	MGI:1890081	56484
1666	MGI:109150	17428
1667	MGI:1336991	22062
1668	MGI:1922038	108961
1669	MGI:1349419	26926
1670	MGI:2151152	116848
1671	MGI:1261827	13435
1672	MGI:1096566	17344
1673	MGI:96995	214162
1674	MGI:1276523	17977
1675	MGI:1336878	270627
1676	MGI:1095419	22289
1677	MGI:1934229	84505
1678	MGI:2384854	213389
1679	MGI:102779	14156
1680	MGI:97180	17762
1681	MGI:1352463	22260
1682	MGI:1927354	57316
1683	MGI:109274	21849
1684	MGI:1891838	58206
1685	MGI:2139369	269400
1686	MGI:2152895	117599
1687	MGI:2137410	226153
1688	MGI:1919412	72162
1689	MGI:98659	21673
1690	MGI:1929282	56351
1691	MGI:97757	19075
1692	MGI:3603756	408022
1693	MGI:1328306	18393
1694	MGI:105380	17216
1695	MGI:98788	21969
1696	MGI:98790	21973
1697	MGI:1350917	27050
1698	MGI:1347093	26383
1699	MGI:1927642	64379
1700	MGI:1341157	214105
1701	MGI:1344407	24136
1702	MGI:2673307	378435
1703	MGI:1929913	58208
1704	MGI:1891158	83993
1705	MGI:96173	15398
1706	MGI:2669849	244813
1707	MGI:97347	18088
1708	MGI:103062	20849
1709	MGI:1096325	17293
1710	MGI:98769	21908
1711	MGI:1352462	22259
1712	MGI:97316	18044
1713	MGI:107901	18046
1714	MGI:104555	16658
1715	MGI:106583	19725
1716	MGI:106676	22773
1717	MGI:1100498	18742
1718	MGI:107374	18740
1719	MGI:102541	21388
1720	MGI:98357	20664
1721	MGI:1101781	13710
1722	MGI:97495	18514
1723	MGI:1354948	50794
1724	MGI:96180	15405
1725	MGI:106220	20475
1726	MGI:101895	18992
1727	MGI:96911	17134
1728	MGI:97485	18503
1729	MGI:1341168	20728
1730	MGI:95575	14282
1731	MGI:96648	16478
1732	MGI:106593	11922
1733	MGI:2654070	223227
1734	MGI:107180	13709
1735	MGI:95842	14842
1736	MGI:108011	18291
1737	MGI:95275	13591
1738	MGI:894289	13593
1739	MGI:2182269	241066
1740	MGI:1916160	68910
1741	MGI:97489	18507
1742	MGI:97496	18516
1743	MGI:101876	21676
1744	MGI:96186	15413
1745	MGI:99253	14008
1746	MGI:99187	22702
1747	MGI:96647	16477
1748	MGI:106907	21679
1749	MGI:109336	14011
1750	MGI:2135604	56809
1751	MGI:1344415	23857
1752	MGI:98509	21422
1753	MGI:1349421	26910
1754	MGI:1096329	14233
1755	MGI:108420	18024
1756	MGI:106034	20474
1757	MGI:104672	21419
1758	MGI:106683	22771
1759	MGI:1859147	53314
1760	MGI:102778	20472
1761	MGI:107785	17292
1762	MGI:1347463	15229
1763	MGI:1347474	15223
1764	MGI:1343464	225998
1765	MGI:98493	21380
1766	MGI:1916603	78284
1767	MGI:1932535	83396
1768	MGI:97311	18032
1769	MGI:1347056	26381
1770	MGI:1352483	29808
1771	MGI:1333856	16601
1772	MGI:1891409	246086
1773	MGI:2385972	228598
1774	MGI:1335079	13711
1775	MGI:97493	18511
1776	MGI:1342542	22780
1777	MGI:95295	13653
1778	MGI:1888519	110648
1779	MGI:2442695	208647
1780	MGI:88494	12912
1781	MGI:108519	17537
1782	MGI:1860483	56184
1783	MGI:99560	15422
1784	MGI:94903	13393
1785	MGI:98359	20666
1786	MGI:101761	15364
1787	MGI:97252	17877
1788	MGI:96909	17132
1789	MGI:108564	17536
1790	MGI:1925021	77771
1791	MGI:1306780	13655
1792	MGI:2387989	215418
1793	MGI:2386852	207785
1794	MGI:1919715	72465
1795	MGI:102949	15218
1796	MGI:98360	20667
1797	MGI:2682328	234776
1798	MGI:107543	20671
1799	MGI:97538	18617
1800	MGI:2681865	380993
1801	MGI:97253	17878
1802	MGI:2441670	229534
1803	MGI:1859314	104382
1804	MGI:1859288	54422
1805	MGI:2682319	381022
1806	MGI:103188	18028
1807	MGI:99925	17864
1808	MGI:2443973	231991
1809	MGI:98372	20683
1810	MGI:894680	12013
1811	MGI:1346831	26379
1812	MGI:2444289	226075
1813	MGI:1930813	107587
1814	MGI:2386723	230587
1815	MGI:97276	17928
1816	MGI:1339708	18012
1817	MGI:1328312	19213
1818	MGI:103239	83383
1819	MGI:107755	18013
1820	MGI:101926	13395
1821	MGI:108359	11695
1822	MGI:98218	20204
1823	MGI:1347465	14106
1824	MGI:98968	22431
1825	MGI:1346832	26380
1826	MGI:97324	18072
1827	MGI:1888496	57246
1828	MGI:97249	17863
1829	MGI:102934	20289
1830	MGI:104654	11921
1831	MGI:893591	11925
1832	MGI:106679	22772
1833	MGI:95662	14461
1834	MGI:96205	15433
1835	MGI:96785	16870
1836	MGI:1891832	56218
1837	MGI:104717	17268
1838	MGI:894332	13592
1839	MGI:95554	14247
1840	MGI:1346834	26424
1841	MGI:95574	14281
1842	MGI:3650624	550619
1843	MGI:1347476	15376
1844	MGI:1349428	26927
1845	MGI:104526	17259
1846	MGI:95457	14013
1847	MGI:1920093	72843
1848	MGI:2679630	332937
1849	MGI:103289	19698
1850	MGI:103573	12609
1851	MGI:98366	20677
1852	MGI:103036	20850
1853	MGI:95728	14633
1854	MGI:1347466	17300
1855	MGI:103035	20851
1856	MGI:101897	18987
1857	MGI:109169	13819
1858	MGI:103270	21425
1859	MGI:98511	209446
1860	MGI:1352459	14536
1861	MGI:95668	14472
1862	MGI:1196616	19668
1863	MGI:96202	15430
1864	MGI:1100535	17932
1865	MGI:891976	17341
1866	MGI:1330307	226049
1867	MGI:2684956	227631
1868	MGI:1921684	74434
1869	MGI:106658	20807
1870	MGI:98371	20682
1871	MGI:1347062	26427
1872	MGI:103296	18021
1873	MGI:94902	13392
1874	MGI:97588	18736
1875	MGI:1352454	15370
1876	MGI:101791	16392
1877	MGI:1197522	16373
1878	MGI:1316736	17283
1879	MGI:1918343	71093
1880	MGI:2444210	217166
1881	MGI:96175	15400
1882	MGI:1332234	22661
1883	MGI:107404	21375
1884	MGI:1891408	225631
1885	MGI:88361	12591
1886	MGI:1929518	65100
1887	MGI:97857	218772
1888	MGI:98495	21386
1889	MGI:1349469	26940
1890	MGI:101934	21781
1891	MGI:2442566	218100
1892	MGI:99783	16869
1893	MGI:106927	16764
1894	MGI:102567	18185
1895	MGI:101762	13713
1896	MGI:104621	216285
1897	MGI:97317	18045
1898	MGI:3040700	332221
1899	MGI:102523	18998
1900	MGI:95455	23871
1901	MGI:99951	17135
1902	MGI:1347473	15221
1903	MGI:101941	13555
1904	MGI:107585	20788
1905	MGI:1929988	66277
1906	MGI:106582	19726
1907	MGI:106032	21420
1908	MGI:98367	20678
1909	MGI:2655333	230824
1910	MGI:104904	21677
1911	MGI:97772	19130
1912	MGI:109497	14464
1913	MGI:98370	20681
1914	MGI:2153466	226896
1915	MGI:1347488	17425
1916	MGI:1100513	16917
1917	MGI:102672	12399
1918	MGI:98362	20669
1919	MGI:1859212	54123
1920	MGI:1350924	27056
1921	MGI:97491	18509
1922	MGI:96590	16362
1923	MGI:1345635	23983
1924	MGI:98369	20680
1925	MGI:103559	20672
1926	MGI:97168	17701
1927	MGI:104856	19885
1928	MGI:2676586	329934
1929	MGI:1277991	13134
1930	MGI:104664	21407
1931	MGI:97712	18933
1932	MGI:1355331	50913
1933	MGI:1338056	12224
1934	MGI:98472	20997
1935	MGI:2687286	210719
1936	MGI:1338823	17188
1937	MGI:1201409	18771
1938	MGI:102463	18019
1939	MGI:1859823	54713
1940	MGI:95664	14463
1941	MGI:98358	20665
1942	MGI:98363	20670
1943	MGI:1100526	21907
1944	MGI:108067	21869
1945	MGI:2664186	225872
1946	MGI:1860511	56198
1947	MGI:94901	13390
1948	MGI:1347058	26386
1949	MGI:1352464	20186
1950	MGI:109340	18741
1951	MGI:2151057	116810
1952	MGI:1930001	59058
1953	MGI:98505	21410
1954	MGI:109452	17125
1955	MGI:97567	18667
1956	MGI:105091	13559
1957	MGI:97897	19696
1958	MGI:107167	211586
1959	MGI:1347469	14241
1960	MGI:1346317	23958
1961	MGI:104867	16814
1962	MGI:1096341	242705
1963	MGI:101833	13712
1964	MGI:1861942	57080
1965	MGI:103063	20846
1966	MGI:892986	272382
1967	MGI:2443664	68750
1968	MGI:2653368	194655
1969	MGI:88360	12590
1970	MGI:99852	12394
1971	MGI:1196423	15379
1972	MGI:103012	104394
1973	MGI:102851	18609
1974	MGI:1347472	15375
1975	MGI:101786	17764
1976	MGI:3050795	239719
1977	MGI:2182543	252973
1978	MGI:104685	13345
1979	MGI:109617	12023
1980	MGI:96919	17172
1981	MGI:102780	20471
1982	MGI:95729	14634
1983	MGI:1096873	16364
1984	MGI:1891706	56381
1985	MGI:108399	21411
1986	MGI:2443957	329003
1987	MGI:103561	16647
1988	MGI:2137352	94088
1989	MGI:2653833	216799
1990	MGI:1931221	79221
1991	MGI:2384931	216820
1992	MGI:1927344	57441
1993	MGI:2662729	353310
1994	MGI:98419	109552
1995	MGI:107687	17240
1996	MGI:1097714	20893
1997	MGI:2445102	216877
1998	MGI:98361	20668
1999	MGI:2384831	212139
2000	MGI:2443076	319965
2001	MGI:96174	15399
2002	MGI:1330290	18426
2003	MGI:1927999	58805
2004	MGI:1328787	17129
2005	MGI:95546	14239
2006	MGI:98368	20679
2007	MGI:3029290	226442
2008	MGI:894679	12014
2009	MGI:108015	12020
2010	MGI:1352453	13864
2011	MGI:2153049	118445
2012	MGI:2181068	75753
2013	MGI:1298228	15220
2014	MGI:1195345	22666
2015	MGI:97488	18506
2016	MGI:1353563	30927
2017	MGI:104877	15207
2018	MGI:1339958	18025
2019	MGI:2442943	244219
2020	MGI:104592	17876
2021	MGI:1333884	17681
2022	MGI:1352738	14912
2023	MGI:1920431	73181
2024	MGI:98507	21414
2025	MGI:1920441	73191
2026	MGI:109384	11910
2027	MGI:2449205	353187
2028	MGI:1289147	52679
2029	MGI:107321	13048
2030	MGI:1930128	57432
2031	MGI:1278332	12029
2032	MGI:97169	17702
2033	MGI:1927715	64406
2034	MGI:2150010	114712
2035	MGI:1333796	16597
2036	MGI:1928820	56787
2037	MGI:107178	15371
2038	MGI:99159	22654
2039	MGI:98330	20613
2040	MGI:1096393	20583
2041	MGI:1891496	59091
2042	MGI:1918847	71597
2043	MGI:1354159	50496
2044	MGI:96189	15416
2045	MGI:1929213	56490
2046	MGI:1926195	56531
2047	MGI:1100511	17933
2048	MGI:1916087	68837
2049	MGI:104876	15208
2050	MGI:1344313	21417
2051	MGI:96100	110521
2052	MGI:95841	14836
2053	MGI:2429620	102423
2054	MGI:1097716	11878
2055	MGI:99150	22632
2056	MGI:1335091	16969
2057	MGI:2446472	232934
2058	MGI:2148705	114142
2059	MGI:1921373	74123
2060	MGI:3040955	234219
2061	MGI:1342540	22778
2062	MGI:1277234	21384
2063	MGI:1346018	24113
2064	MGI:1277163	22326
2065	MGI:1859852	55927
2066	MGI:2153518	140477
2067	MGI:1341800	15213
2068	MGI:1341884	15214
2069	MGI:104779	19090
2070	MGI:1354947	50776
2071	MGI:1347081	26447
2072	MGI:1891457	80905
2073	MGI:99660	18968
2074	MGI:2155399	77782
2075	MGI:1889000	56626
2076	MGI:107754	18014
2077	MGI:101877	21406
2078	MGI:103580	15111
2079	MGI:106181	18432
2080	MGI:2684975	229599
2081	MGI:109619	11924
2082	MGI:2684845	272322
2083	MGI:1351645	27374
2084	MGI:1270841	12952
2085	MGI:1919139	71889
2086	MGI:96083	211323
2087	MGI:1913894	231380
2088	MGI:104769	14230
2089	MGI:95541	14225
2090	MGI:1336205	14226
2091	MGI:1918089	70839
2092	MGI:2673874	233571
2093	MGI:1926594	57385
2094	MGI:88399	12672
2095	MGI:88397	243764
2096	MGI:104847	11542
2097	MGI:99402	11540
2098	MGI:108018	18217
2099	MGI:1351338	14816
2100	MGI:87937	11554
2101	MGI:1860139	54393
2102	MGI:2684056	216144
2103	MGI:3645892	56544
2104	MGI:3644483	224916
2105	MGI:3646522	624845
2106	MGI:3644559	625029
2107	MGI:3642776	100009609
2108	MGI:2678394	56552
2109	MGI:97438	18386
2110	MGI:97439	18387
2111	MGI:97441	18390
2112	MGI:2148793	114229
2113	MGI:2441827	239336
2114	MGI:1353425	30044
2115	MGI:2137022	94043
2116	MGI:99578	13488
2117	MGI:1351342	108071
2118	MGI:87936	11553
2119	MGI:2135956	226278
2120	MGI:1918473	71223
2121	MGI:1918361	71111
2122	MGI:1924846	77596
2123	MGI:2685858	381413
